"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"472","ENSG00000177599","ZNF491","19",11797667,11809622,"zinc finger protein 491 [Source:HGNC Symbol;Acc:HGNC:23706]",54.6649357071693,0.75848576103138,0.19995615221601,3.79326043547786,0.000148682071503021,0.00735543345074635,1.6810758150976
"69","ENSG00000092820","EZR","6",158765741,158819368,"ezrin [Source:HGNC Symbol;Acc:HGNC:12691]",5806.97858554451,0.75120324271303,0.199596443515414,3.76361036039712,0.000167477765692006,0.00708358700986632,2.02950204051686
"243","ENSG00000136205","TNS3","7",47275154,47582558,"tensin 3 [Source:HGNC Symbol;Acc:HGNC:21616]",832.121426071943,0.741316697069451,0.195795885153561,3.7861709733483,0.000152986433053912,0.00691927503223226,1.92038054669386
"506","ENSG00000186564","FOXD2","1",47436017,47440691,"forkhead box D2 [Source:HGNC Symbol;Acc:HGNC:3803]",25.8906297088857,0.73492374534494,0.225475803597217,3.25943508624892,0.0011163432381442,0.0324723667679646,1.08731809664997
"388","ENSG00000164211","STARD4","5",111496033,111512590,"StAR related lipid transfer domain containing 4 [Source:HGNC Symbol;Acc:HGNC:18058]",1964.03866085403,0.73295429177708,0.233747337838546,3.13566904570843,0.00171462578439726,0.0292362253359217,1.96542111049406
"128","ENSG00000109738","GLRB","4",157076125,157172090,"glycine receptor beta [Source:HGNC Symbol;Acc:HGNC:4329]",174.596001526388,0.73283859095076,0.21495235678526,3.40930707581343,0.000651281247803687,0.0198545016402718,1.35632231613221
"121","ENSG00000106829","TLE4","9",79571773,79726882,"TLE family member 4, transcriptional corepressor [Source:HGNC Symbol;Acc:HGNC:11840]",687.263326423886,0.723974062425727,0.200948424244381,3.60278546670898,0.000314825354296253,0.0111860462924495,1.8320116009618
"517","ENSG00000189320","FAM180A","7",135728348,135748813,"family with sequence similarity 180 member A [Source:HGNC Symbol;Acc:HGNC:33773]",3500.41025279043,0.716638630600821,0.145539726525738,4.92400698907515,8.47898059907555e-07,0.000222505455873516,2.00380614765535
"533","ENSG00000197442","MAP3K5","6",136557046,136792477,"mitogen-activated protein kinase kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6857]",429.107552982664,0.711401052055798,0.233881958807115,3.04170982526488,0.00235238547740576,0.0423956002692489,1.49744278276329
"88","ENSG00000102096","PIM2","X",48913182,48919024,"Pim-2 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:8987]",110.907172068793,0.710986068716528,0.153189258600604,4.64122664481467,3.4634698080992e-06,0.000764951843936553,1.35632231613221
"447","ENSG00000172893","DHCR7","11",71428193,71452868,"7-dehydrocholesterol reductase [Source:HGNC Symbol;Acc:HGNC:2860]",982.342382684652,0.703239287286351,0.163958599060351,4.28912720233416,1.7937662354057e-05,0.00167767941202189,2.06502329299319
"107","ENSG00000105255","FSD1","19",4304598,4323843,"fibronectin type III and SPRY domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13745]",149.491209323798,0.702346438514561,0.217674196497178,3.22659483676406,0.00125272709628943,0.0267137216478726,1.64840351543516
"247","ENSG00000136856","SLC2A8","9",127397138,127408424,"solute carrier family 2 member 8 [Source:HGNC Symbol;Acc:HGNC:13812]",99.4596898241335,0.695621361908665,0.228932686628547,3.03854103209535,0.00237726728395036,0.0453347178856133,1.35632231613221
"201","ENSG00000128510","CPA4","7",130293134,130324180,"carboxypeptidase A4 [Source:HGNC Symbol;Acc:HGNC:15740]",217.69525470029,0.68102848063712,0.208246243835341,3.27030379081222,0.00107432041988602,0.0276217329546184,1.35632231613221
"319","ENSG00000149591","TAGLN","11",117199321,117204782,"transgelin [Source:HGNC Symbol;Acc:HGNC:11553]",63827.1851603811,0.680979117459725,0.141352458662241,4.81759655194192,1.45297787021876e-06,0.000276308154403317,2.375
"302","ENSG00000145861","C1QTNF2","5",160347751,160370641,"C1q and TNF related 2 [Source:HGNC Symbol;Acc:HGNC:14325]",107.515945815586,0.676659486333984,0.156519673057621,4.32315933911309,1.53810562050513e-05,0.00174417401077115,1.6810758150976
"469","ENSG00000177425","PAWR","12",79574979,79690964,"pro-apoptotic WT1 regulator [Source:HGNC Symbol;Acc:HGNC:8614]",2861.04375754938,0.669676796598295,0.195646101960492,3.42289874363828,0.000619571521671353,0.0156264279915246,1.95297707556701
"406","ENSG00000166582","CENPV","17",16342534,16353656,"centromere protein V [Source:HGNC Symbol;Acc:HGNC:29920]",360.358945437246,0.662636678608807,0.183723038437802,3.6067152178802,0.000310097671262561,0.0111860462924495,1.80990324850642
"129","ENSG00000109743","BST1","4",15703065,15738313,"bone marrow stromal cell antigen 1 [Source:HGNC Symbol;Acc:HGNC:1118]",1154.26906236965,0.652141595232245,0.193099539037943,3.37723020200531,0.000732197437898052,0.0167130241101739,2.06502329299319
"513","ENSG00000188549","CCDC9B","15",40331452,40340967,"coiled-coil domain containing 9B [Source:HGNC Symbol;Acc:HGNC:33488]",1910.4581904174,0.651312850617381,0.202830933335667,3.21111203259868,0.00132222375711205,0.024954237958339,1.92038054669386
"324","ENSG00000150630","VEGFC","4",176683538,176792922,"vascular endothelial growth factor C [Source:HGNC Symbol;Acc:HGNC:12682]",7318.15115614317,0.645739601764965,0.150471871403364,4.29143065572673,1.77525642677246e-05,0.00151335616466814,2.375
"83","ENSG00000101335","MYL9","20",36541497,36551447,"myosin light chain 9 [Source:HGNC Symbol;Acc:HGNC:15754]",27156.0021677802,0.645134319049392,0.168845021348396,3.82086669714837,0.000132983519511297,0.00608741514731695,2.02950204051686
"378","ENSG00000163110","PDLIM5","4",94451857,94668227,"PDZ and LIM domain 5 [Source:HGNC Symbol;Acc:HGNC:17468]",13185.9842045735,0.632267492046298,0.157117449583468,4.02417104988972,5.71763506796851e-05,0.00333493161208354,2.02950204051686
"59","ENSG00000082512","TRAF5","1",211326615,211374946,"TNF receptor associated factor 5 [Source:HGNC Symbol;Acc:HGNC:12035]",992.690002719016,0.631016107321291,0.19653693890124,3.21067434370888,0.00132423912055844,0.0239818937729614,2.06502329299319
"212","ENSG00000131015","ULBP2","6",149942014,149949235,"UL16 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14894]",498.142971448456,0.628804688406744,0.192000661407574,3.27501313691796,0.0010565706019953,0.0203369619535089,2.13313370345529
"544","ENSG00000198517","MAFK","7",1530702,1543043,"MAF bZIP transcription factor K [Source:HGNC Symbol;Acc:HGNC:6782]",3789.99711155959,0.615766017863975,0.141624126360779,4.34788925931552,1.37453972574343e-05,0.00148488903504676,1.98360137820335
"349","ENSG00000156675","RAB11FIP1","8",37858618,37899467,"RAB11 family interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30265]",155.440350223371,0.61286526544326,0.187341402256208,3.27138186253729,0.00107023292615231,0.0239618971411972,1.6810758150976
"73","ENSG00000097096","SYDE2","1",85156889,85201016,"synapse defective Rho GTPase homolog 2 [Source:HGNC Symbol;Acc:HGNC:25841]",102.692135585389,0.611666104542454,0.172522748267124,3.54542291197092,0.000391983623858005,0.0130685159001189,1.6810758150976
"474","ENSG00000178184","PARD6G","18",80157232,80247514,"par-6 family cell polarity regulator gamma [Source:HGNC Symbol;Acc:HGNC:16076]",119.776734485521,0.60915944065621,0.175826397052367,3.46455055024976,0.000531118310161075,0.0175777098301819,1.35632231613221
"572","ENSG00000244274","DBNDD2","20",45406057,45410610,"dysbindin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:15881]",865.409169598657,0.608497169975137,0.207981515673043,2.92572716381067,0.00343652178579376,0.0424073310931675,2.17655512739692
"131","ENSG00000110092","CCND1","11",69641087,69654474,"cyclin D1 [Source:HGNC Symbol;Acc:HGNC:1582]",68623.433818541,0.603894735263757,0.158293685676573,3.81502731888901,0.000136167868491334,0.00637652599087277,1.95297707556701
"498","ENSG00000183828","NUDT14","14",105172938,105181323,"nudix hydrolase 14 [Source:HGNC Symbol;Acc:HGNC:20141]",84.6219878660791,0.599673307203406,0.170543355861547,3.51625136126816,0.000437686396202541,0.0158155751989758,1.35632231613221
"370","ENSG00000161681","SHANK1","19",50661827,50719450,"SH3 and multiple ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:15474]",270.054194075908,0.599635181807762,0.172768200861379,3.47074970288589,0.000519007535913093,0.0154137301233956,1.6810758150976
"44","ENSG00000073008","PVR","19",44643798,44666162,"PVR cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:9705]",5452.67809851956,0.596370516011381,0.151430726907655,3.93823980238211,8.20815399481686e-05,0.00433611041455974,1.95297707556701
"399","ENSG00000165046","LETM2","8",38386207,38409527,"leucine zipper and EF-hand containing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:14648]",207.336756366305,0.59571978623088,0.182780349179109,3.25921133703014,0.0011172240956867,0.0246250473233621,1.64840351543516
"158","ENSG00000116717","GADD45A","1",67685201,67688334,"growth arrest and DNA damage inducible alpha [Source:HGNC Symbol;Acc:HGNC:4095]",1229.25915225076,0.593520007135557,0.199309140134478,2.97788654717539,0.00290243398938558,0.0392596436524537,2.06502329299319
"331","ENSG00000152495","CAMK4","5",111223653,111494886,"calcium/calmodulin dependent protein kinase IV [Source:HGNC Symbol;Acc:HGNC:1464]",259.913238813172,0.585866587046146,0.175652703911142,3.33536902080665,0.000851862730671273,0.020542005662963,1.6810758150976
"258","ENSG00000138356","AOX1","2",200586014,200677064,"aldehyde oxidase 1 [Source:HGNC Symbol;Acc:HGNC:553]",941.246085376428,0.585657569120793,0.18512960341292,3.16350037122114,0.00155884152987289,0.0257348660725842,2.17655512739692
"424","ENSG00000169499","PLEKHA2","8",38901235,38973912,"pleckstrin homology domain containing A2 [Source:HGNC Symbol;Acc:HGNC:14336]",1785.95092129642,0.583463933148494,0.18461310104822,3.16046873074353,0.00157515511341034,0.0280208397096022,1.95297707556701
"432","ENSG00000170558","CDH2","18",27950966,28177130,"cadherin 2 [Source:HGNC Symbol;Acc:HGNC:1759]",14601.1868114169,0.582216377982482,0.191570923490872,3.03916882255999,0.00237231872900531,0.0351094961207663,2.02950204051686
"555","ENSG00000198948","MFAP3L","4",169986597,170033031,"microfibril associated protein 3 like [Source:HGNC Symbol;Acc:HGNC:29083]",1016.09203769939,0.579711382760567,0.164079399055476,3.53311498029416,0.000410693812973054,0.0119243142805263,2.13313370345529
"253","ENSG00000137831","UACA","15",70654554,70763558,"uveal autoantigen with coiled-coil domains and ankyrin repeats [Source:HGNC Symbol;Acc:HGNC:15947]",9121.19393976077,0.579662829065976,0.202438302361409,2.86340491055451,0.00419114591859324,0.0499387743941052,2.03957481407754
"538","ENSG00000197774","EME2","16",1773207,1781708,"essential meiotic structure-specific endonuclease subunit 2 [Source:HGNC Symbol;Acc:HGNC:27289]",604.085637071856,0.578102288275823,0.128171340070222,4.51038654943526,6.47096018387391e-06,0.00104250512384584,1.71908098672054
"7","ENSG00000006638","TBXA2R","19",3594506,3606840,"thromboxane A2 receptor [Source:HGNC Symbol;Acc:HGNC:11608]",264.810633749457,0.576924901679183,0.143368340347021,4.02407463379114,5.71997768736029e-05,0.00370003424541565,1.71908098672054
"465","ENSG00000176749","CDK5R1","17",32486993,32491253,"cyclin dependent kinase 5 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:1775]",163.201701382343,0.575427826535047,0.187747810616457,3.06489766589378,0.00217744487225963,0.0427222193784804,1.35632231613221
"289","ENSG00000142949","PTPRF","1",43525187,43623666,"protein tyrosine phosphatase receptor type F [Source:HGNC Symbol;Acc:HGNC:9670]",10928.4423457947,0.575186304293401,0.15425142452976,3.72888811916567,0.000192326512839641,0.00764523158686669,2.03957481407754
"318","ENSG00000149571","KIRREL3","11",126423358,127003460,"kirre like nephrin family adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:23204]",829.297155920796,0.573753798727099,0.164231731607298,3.4935623774523,0.000476621621829811,0.0127367934593338,2.13313370345529
"25","ENSG00000052802","MSMO1","4",165327667,165343164,"methylsterol monooxygenase 1 [Source:HGNC Symbol;Acc:HGNC:10545]",1477.95573182404,0.573207560304319,0.172386107663675,3.32513778559608,0.000883748486635534,0.0191865239994216,1.96542111049406
"72","ENSG00000095015","MAP3K1","5",56815549,56896152,"mitogen-activated protein kinase kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6848]",227.073739328032,0.57251213354527,0.147372309872004,3.8848012495869,0.000102413634290964,0.00653349267079888,1.42469375367528
"559","ENSG00000204764","RANBP17","5",170861870,171300015,"RAN binding protein 17 [Source:HGNC Symbol;Acc:HGNC:14428]",166.747876801955,0.571796741351509,0.185003622576031,3.09073267533731,0.00199663302778258,0.0339473743416275,1.80990324850642
"570","ENSG00000240771","ARHGEF25","12",57610180,57617245,"Rho guanine nucleotide exchange factor 25 [Source:HGNC Symbol;Acc:HGNC:30275]",1140.74731758036,0.571033119372204,0.179198157795211,3.18660150527208,0.00143954964367135,0.026499443322868,1.92038054669386
"246","ENSG00000136848","DAB2IP","9",121567057,121785530,"DAB2 interacting protein [Source:HGNC Symbol;Acc:HGNC:17294]",1462.77268245564,0.568592432632049,0.165239953059824,3.44101061579334,0.000579545794661532,0.0140060789662999,2.17655512739692
"61","ENSG00000085265","FCN1","9",134903232,134917912,"ficolin 1 [Source:HGNC Symbol;Acc:HGNC:3623]",38.4510429264832,0.565454486082332,0.162783600193787,3.47365757612673,0.000513415794657028,0.0227201218840763,0.870165857968658
"579","ENSG00000272031","ANKRD34A","1",145959441,145964575,"ankyrin repeat domain 34A [Source:HGNC Symbol;Acc:HGNC:27639]",164.735794836731,0.551850467423026,0.156781255296188,3.51987529619201,0.000431749741518091,0.0139859086850321,1.64840351543516
"379","ENSG00000163171","CDC42EP3","2",37641882,37738468,"CDC42 effector protein 3 [Source:HGNC Symbol;Acc:HGNC:16943]",5526.41493527698,0.550535910538049,0.184039583279263,2.99139946270506,0.00277701963472796,0.0351094961207663,2.375
"429","ENSG00000169991","IFFO2","1",18904280,18956676,"intermediate filament family orphan 2 [Source:HGNC Symbol;Acc:HGNC:27006]",1526.11266370424,0.549599878845035,0.127170552976487,4.32175425820987,1.54793537601811e-05,0.00150107364035982,2.17655512739692
"577","ENSG00000262246","CORO7","16",4354542,4425705,"coronin 7 [Source:HGNC Symbol;Acc:HGNC:26161]",102.625144665122,0.547769594737516,0.173919050211986,3.14956638775253,0.00163512953060961,0.0299009409619893,1.80990324850642
"395","ENSG00000164484","TMEM200A","6",130365734,130443063,"transmembrane protein 200A [Source:HGNC Symbol;Acc:HGNC:21075]",12407.7929076749,0.545483423491125,0.144788401282463,3.76745249384279,0.000164921911817075,0.00717590034121896,1.95297707556701
"316","ENSG00000149485","FADS1","11",61799625,61829318,"fatty acid desaturase 1 [Source:HGNC Symbol;Acc:HGNC:3574]",1718.36256379268,0.540008730475478,0.130564738507202,4.13594617237097,3.53495053153636e-05,0.00248694717984326,1.96542111049406
"504","ENSG00000186364","NUDT17","1",145845630,145848954,"nudix hydrolase 17 [Source:HGNC Symbol;Acc:HGNC:26618]",66.0132776525872,0.537170297969735,0.146194537252303,3.67435273619483,0.00023845312521899,0.00990859210333169,1.6810758150976
"192","ENSG00000125753","VASP","19",45506579,45526983,"vasodilator stimulated phosphoprotein [Source:HGNC Symbol;Acc:HGNC:12652]",4773.42058326555,0.535138090341896,0.134187525184224,3.9879868833352,6.66363469767071e-05,0.00370518302487659,1.99235770699868
"519","ENSG00000196110","ZNF699","19",9294275,9309838,"zinc finger protein 699 [Source:HGNC Symbol;Acc:HGNC:24750]",154.24036750582,0.533825852830305,0.149296777540741,3.57560197630275,0.000349422935300194,0.0138518420378484,1.35632231613221
"360","ENSG00000159363","ATP13A2","1",16985958,17011928,"ATPase cation transporting 13A2 [Source:HGNC Symbol;Acc:HGNC:30213]",1902.62740176755,0.533482538050869,0.164129021690785,3.2503851698814,0.00115248800633154,0.0242435577924396,1.76023047012825
"252","ENSG00000137825","ITPKA","15",41493393,41503551,"inositol-trisphosphate 3-kinase A [Source:HGNC Symbol;Acc:HGNC:6178]",52.0622493667074,0.533255462152847,0.177547110351014,3.00345897547187,0.00266929533991001,0.0424927045157006,1.6810758150976
"580","ENSG00000273780","ARHGAP23","CHR_HSCHR17_7_CTG4",38229196,38313162,"Rho GTPase activating protein 23 [Source:HGNC Symbol;Acc:HGNC:29293]",1335.55328295043,0.528091375755527,0.173245092193902,3.04823281899651,0.00230191508643484,0.0332062390342277,2.17655512739692
"583","ENSG00000275832","ARHGAP23","17",38419280,38512385,"Rho GTPase activating protein 23 [Source:HGNC Symbol;Acc:HGNC:29293]",3107.3549203894,0.527321382421035,0.147968709876432,3.56373575779229,0.000365614015574331,0.0118591048975418,1.92568275024155
"219","ENSG00000132010","ZNF20","19",12092843,12140355,"zinc finger protein 20 [Source:HGNC Symbol;Acc:HGNC:12992]",67.8776202457004,0.526761998520026,0.16184051079205,3.25482165090832,0.00113463594806849,0.024954237958339,1.64840351543516
"239","ENSG00000135604","STX11","6",144150526,144188370,"syntaxin 11 [Source:HGNC Symbol;Acc:HGNC:11429]",63.1615254419355,0.526131805107747,0.17465743216813,3.01236425256314,0.00259221344618461,0.0423956002692489,1.64840351543516
"257","ENSG00000138162","TACC2","10",121989163,122254545,"transforming acidic coiled-coil containing protein 2 [Source:HGNC Symbol;Acc:HGNC:11523]",573.983412972489,0.525021532612544,0.145447045189753,3.60970916891156,0.000306540503238743,0.0110137816103779,1.8320116009618
"298","ENSG00000144959","NCEH1","3",172630249,172711218,"neutral cholesterol ester hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:29260]",4015.63607497738,0.517561561968255,0.134407157356147,3.85069941325252,0.000117780984329497,0.00565954782881749,1.98360137820335
"117","ENSG00000106415","GLCCI1","7",7968796,8094272,"glucocorticoid induced 1 [Source:HGNC Symbol;Acc:HGNC:18713]",249.224649227801,0.515493349353434,0.158216452035526,3.258152630282,0.00112140074094534,0.024403364102278,1.6810758150976
"14","ENSG00000013016","EHD3","2",31234152,31269451,"EH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:3244]",2169.25832746958,0.513893912311987,0.158678329287466,3.23858912946457,0.00120122481863634,0.0236944683741365,1.92038054669386
"310","ENSG00000148120","AOPEP","9",94726701,95087218,"aminopeptidase O (putative) [Source:HGNC Symbol;Acc:HGNC:1361]",892.650144465439,0.508434303153219,0.167871278837227,3.02871525537262,0.00245596044693743,0.0344444713142071,2.17655512739692
"338","ENSG00000153558","FBXL2","3",33277025,33403662,"F-box and leucine rich repeat protein 2 [Source:HGNC Symbol;Acc:HGNC:13598]",287.633072411923,0.503028151008635,0.163196663510983,3.08234335302315,0.00205377793185383,0.0345567397575909,1.80990324850642
"588","ENSG00000282513","FMN1","CHR_HSCHR15_6_CTG8",32296285,32725473,"formin 1 [Source:HGNC Symbol;Acc:HGNC:3768]",277.450231722336,0.499305624842782,0.170509689131453,2.92831232867855,0.00340807506133364,0.0473751349773517,1.80990324850642
"574","ENSG00000248905","FMN1","15",32765545,33194733,"formin 1 [Source:HGNC Symbol;Acc:HGNC:3768]",277.450231722336,0.499305624842778,0.170509689131447,2.92831232867864,0.00340807506133265,0.0495553464351724,1.6810758150976
"493","ENSG00000182541","LIMK2","22",31212239,31280080,"LIM domain kinase 2 [Source:HGNC Symbol;Acc:HGNC:6614]",1656.25527700546,0.497082732289863,0.146720716875609,3.38795190532836,0.000704166106669031,0.0184199024605111,1.67254165996406
"193","ENSG00000126016","AMOT","X",112774503,112840815,"angiomotin [Source:HGNC Symbol;Acc:HGNC:17810]",301.893357803249,0.496292112434419,0.163950027023621,3.0270938129392,0.00246917314089866,0.0398925586954372,1.71908098672054
"515","ENSG00000189057","FAM111B","11",59107185,59127412,"family with sequence similarity 111 member B [Source:HGNC Symbol;Acc:HGNC:24200]",870.275749732844,0.495812208734458,0.128212510261497,3.86711255963415,0.00011013160310583,0.00508615149856844,2.13313370345529
"455","ENSG00000174586","ZNF497","19",58354357,58362848,"zinc finger protein 497 [Source:HGNC Symbol;Acc:HGNC:23714]",256.348939042734,0.495260107234219,0.124709434871653,3.97131225671837,7.1477818282283e-05,0.00417044891196743,1.80990324850642
"24","ENSG00000052795","FNIP2","4",158769026,158908050,"folliculin interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29280]",1065.09467320893,0.494514214357999,0.157041682507462,3.14893604336226,0.00163866053904853,0.0317815551920674,1.67254165996406
"340","ENSG00000154447","SH3RF1","4",169094259,169270956,"SH3 domain containing ring finger 1 [Source:HGNC Symbol;Acc:HGNC:17650]",2985.27317527607,0.493355765921091,0.153325901226638,3.21769356628036,0.00129225798226894,0.0240563901875685,2.00380614765535
"87","ENSG00000102024","PLS3","X",115561174,115650861,"plastin 3 [Source:HGNC Symbol;Acc:HGNC:9091]",18197.1884980017,0.490524603776672,0.147808627537986,3.31864663076321,0.000904548176531934,0.0189097968242787,2.05606011800451
"130","ENSG00000109929","SC5D","11",121292681,121313410,"sterol-C5-desaturase [Source:HGNC Symbol;Acc:HGNC:10547]",1295.19488402591,0.486873666734549,0.10156252410559,4.79383188850612,1.6362540564805e-06,0.000357336246407712,1.92038054669386
"13","ENSG00000011332","DPF1","19",38211006,38229714,"double PHD fingers 1 [Source:HGNC Symbol;Acc:HGNC:20225]",204.586137119542,0.483615711812101,0.148933547517716,3.247191246516,0.00116550044385742,0.0254997650622619,1.64840351543516
"154","ENSG00000115963","RND3","2",150468195,150539011,"Rho family GTPase 3 [Source:HGNC Symbol;Acc:HGNC:671]",5329.80302963498,0.477444781991009,0.142204448403851,3.35745321155566,0.000786640558099219,0.0175329025118151,2.02950204051686
"325","ENSG00000151414","NEK7","1",198156994,198322420,"NIMA related kinase 7 [Source:HGNC Symbol;Acc:HGNC:13386]",20431.2126466755,0.47725141829735,0.14239297876807,3.35164993686029,0.000803315257132792,0.0177134989790293,2.02950204051686
"411","ENSG00000167394","ZNF668","16",31060843,31074240,"zinc finger protein 668 [Source:HGNC Symbol;Acc:HGNC:25821]",903.29744446108,0.47419564195319,0.158959591482796,2.98312066311841,0.00285325482671592,0.0406883566995425,1.92038054669386
"105","ENSG00000104881","PPP1R13L","19",45379638,45406349,"protein phosphatase 1 regulatory subunit 13 like [Source:HGNC Symbol;Acc:HGNC:18838]",2953.41349019686,0.472299887450846,0.161963631656892,2.91608605351217,0.00354452723331775,0.0455497976332551,2.00380614765535
"328","ENSG00000151702","FLI1","11",128686535,128813267,"Fli-1 proto-oncogene, ETS transcription factor [Source:HGNC Symbol;Acc:HGNC:3749]",531.650271694805,0.471248659508881,0.1649675157878,2.85661487510701,0.00428185029315924,0.0492301233306254,2.13313370345529
"364","ENSG00000160447","PKN3","9",128702503,128720916,"protein kinase N3 [Source:HGNC Symbol;Acc:HGNC:17999]",191.48056859903,0.470019311926924,0.129653778894253,3.62518791149372,0.000288751415136673,0.0124937547749862,1.35632231613221
"464","ENSG00000176720","BOK","2",241551424,241574131,"BCL2 family apoptosis regulator BOK [Source:HGNC Symbol;Acc:HGNC:1087]",1921.79073859428,0.468898566812002,0.136468751878415,3.43594090484363,0.000590499760238757,0.0141466409894572,2.17655512739692
"392","ENSG00000164403","SHROOM1","5",132822141,132830898,"shroom family member 1 [Source:HGNC Symbol;Acc:HGNC:24084]",382.432289518739,0.46445154518048,0.124670048783979,3.72544608517201,0.000194970123244516,0.00761194351119891,2.08872700428257
"451","ENSG00000173715","C11orf80","11",66744451,66843328,"chromosome 11 open reading frame 80 [Source:HGNC Symbol;Acc:HGNC:26197]",182.024637443927,0.459198830246095,0.12917178867772,3.55494674918363,0.000378055648256709,0.0139859086850321,1.42469375367528
"373","ENSG00000162614","NEXN","1",77888513,77943895,"nexilin F-actin binding protein [Source:HGNC Symbol;Acc:HGNC:29557]",4728.19013998779,0.453418906125153,0.106724359898696,4.24850433917378,2.15202479231749e-05,0.00187631143091949,1.99235770699868
"511","ENSG00000188157","AGRN","1",1020120,1056118,"agrin [Source:HGNC Symbol;Acc:HGNC:329]",4711.10409918334,0.452795093253047,0.142331410368283,3.18127314330293,0.00146629310912208,0.026499443322868,1.95297707556701
"336","ENSG00000153179","RASSF3","12",64507001,64697564,"Ras association domain family member 3 [Source:HGNC Symbol;Acc:HGNC:14271]",850.689389145767,0.451328392432663,0.155092131610161,2.91006634409488,0.00361352041943435,0.0453347178856133,2.06502329299319
"445","ENSG00000172375","C2CD2L","11",119102198,119118544,"C2CD2 like [Source:HGNC Symbol;Acc:HGNC:29000]",828.229826140421,0.449648857116862,0.088824534167868,5.06221463843625,4.14414081534705e-07,0.000158128955090289,1.67254165996406
"185","ENSG00000123352","SPATS2","12",49366584,49527424,"spermatogenesis associated serine rich 2 [Source:HGNC Symbol;Acc:HGNC:18650]",1629.99483144123,0.447183813581233,0.110081307324968,4.06230471319814,4.859059275106e-05,0.0034252129607216,1.67254165996406
"419","ENSG00000168575","SLC20A2","8",42416475,42541926,"solute carrier family 20 member 2 [Source:HGNC Symbol;Acc:HGNC:10947]",2664.31035818928,0.436298622932905,0.143439013255288,3.04170122919345,0.00235245265118339,0.0336117324684533,2.17655512739692
"450","ENSG00000173269","MMRN2","10",86935540,86969481,"multimerin 2 [Source:HGNC Symbol;Acc:HGNC:19888]",249.555854454673,0.43075450611104,0.127193990336012,3.38659479880381,0.000707658227456251,0.0184199024605111,1.6810758150976
"590","ENSG00000282725","CORO7","CHR_HSCHR16_3_CTG1",4356503,4427664,"coronin 7 [Source:HGNC Symbol;Acc:HGNC:26161]",351.350583924108,0.429826983380769,0.134019459443012,3.20719830662756,0.00134034565914161,0.0272989643318542,1.71908098672054
"273","ENSG00000140416","TPM1","15",63042632,63071915,"tropomyosin 1 [Source:HGNC Symbol;Acc:HGNC:12010]",63588.2428911138,0.427965119695614,0.132910950350612,3.21993875272629,0.0012821798724686,0.0242435577924396,1.95297707556701
"189","ENSG00000123643","SLC36A1","5",151437046,151492379,"solute carrier family 36 member 1 [Source:HGNC Symbol;Acc:HGNC:18761]",1700.68966437772,0.42406837193955,0.0972218428873417,4.36186313019133,1.28959539095303e-05,0.00134835969900755,2.17655512739692
"531","ENSG00000197070","ARRDC1","9",137605685,137615360,"arrestin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28633]",601.397747259809,0.420923783501613,0.119080386337934,3.53478684816396,0.000408104216093644,0.0118248056276081,2.17655512739692
"77","ENSG00000100345","MYH9","22",36281277,36388067,"myosin heavy chain 9 [Source:HGNC Symbol;Acc:HGNC:7579]",86472.9058821737,0.417081491731858,0.119379247870927,3.49375204795063,0.000476283153025136,0.0133821522122434,1.95297707556701
"366","ENSG00000160613","PCSK7","11",117204337,117232525,"proprotein convertase subtilisin/kexin type 7 [Source:HGNC Symbol;Acc:HGNC:8748]",10095.1123371113,0.416402909993829,0.116121089133514,3.58593699991099,0.00033587004334196,0.0109872909810923,2.03957481407754
"460","ENSG00000175416","CLTB","5",176392455,176416569,"clathrin light chain B [Source:HGNC Symbol;Acc:HGNC:2091]",3520.34918939734,0.411286203595521,0.099093768625015,4.15047494209133,3.317860918106e-05,0.0024082773305642,1.99235770699868
"171","ENSG00000119139","TJP2","9",69121264,69274615,"tight junction protein 2 [Source:HGNC Symbol;Acc:HGNC:11828]",1988.90035853005,0.411208326194416,0.124965387154553,3.29057777963628,0.000999818570699453,0.020542005662963,1.96542111049406
"279","ENSG00000140859","KIFC3","16",57758217,57863053,"kinesin family member C3 [Source:HGNC Symbol;Acc:HGNC:6326]",3319.4239025834,0.410069286459488,0.0932444583013361,4.39778721363018,1.0936011561075e-05,0.00127888877134733,1.99235770699868
